,mi,ha,ar,ab,p,ao,lt,lg,v
9018,5.76,37.0,6.041841004184103,1.0292887029288702,624.0,2.6108786610878663,34.26,-118.31,2.394
9019,7.5,29.0,8.160668380462726,1.102827763496144,2450.0,3.1491002570694087,37.89,-122.02,3.562
9020,2.2094,20.0,4.9384372533543806,1.0623520126282555,2795.0,2.2059984214680357,36.8,-119.76,0.8370000000000001
9021,3.8333,32.0,6.079787234042553,1.1063829787234043,454.0,2.4148936170212765,39.15,-123.1,1.161
9022,2.0523,44.0,4.220779220779221,1.122077922077922,825.0,2.142857142857143,38.02,-122.14,1.339
9023,1.9937,40.0,4.076015727391874,1.001310615989515,1557.0,2.040629095674967,34.08,-118.36,3.671
9024,4.2841,30.0,5.903394255874674,1.156657963446475,929.0,2.425587467362924,37.68,-122.15,2.134
9025,2.5035,24.0,5.391625615763547,1.1206896551724137,2149.0,2.646551724137931,38.59,-121.32,1.237
9026,3.6,32.0,4.643086816720257,1.0192926045016075,1177.0,3.7845659163987135,34.23,-118.37,1.646
9027,4.0018,14.0,3.5860555826426133,1.1740614334470991,3100.0,1.5114578254509996,37.84,-122.3,1.4380000000000002
9028,1.6121,41.0,3.5617433414043584,1.1355932203389831,1062.0,2.5714285714285716,37.8,-122.25,1.714
9029,3.1513,14.0,5.526096033402923,1.0939457202505218,989.0,2.0647181628392484,34.14,-117.2,1.6
9030,1.8533,15.0,4.9030955585464335,1.0780619111709286,1784.0,2.4010767160161506,41.72,-122.65,0.575
9031,1.875,33.0,141.9090909090909,25.63636363636364,30.0,2.727272727272727,38.91,-120.1,5.00001
9032,2.1912,37.0,2.423076923076924,1.1282051282051282,714.0,4.5769230769230775,33.99,-118.23,1.125
9033,8.8742,31.0,5.692946058091287,1.0943983402489628,1938.0,2.0103734439834025,33.6,-117.88,5.00001
9034,2.8657,14.0,5.850574712643678,1.0306513409961686,665.0,2.5478927203065136,39.86,-121.59,1.196
9035,5.2861,6.0,6.435957696827263,1.034077555816686,8222.0,3.2205248726987863,33.85,-117.58,1.951
9036,2.6923,41.0,5.116071428571429,1.1071428571428572,844.0,2.511904761904762,40.88,-123.98,0.8420000000000001
9037,4.0337,23.0,6.094420600858369,1.053648068669528,1586.0,3.40343347639485,38.16,-122.26,1.304
9038,7.2675,11.0,6.876889848812095,1.3844492440604752,911.0,1.9676025917926565,34.06,-118.43,5.00001
9039,3.4505,30.0,4.531553398058253,0.9866504854368932,1834.0,2.2257281553398056,37.29,-121.95,2.6
9040,3.875,18.0,5.3578947368421055,1.0894736842105264,1292.0,3.4,33.85,-117.89,2.73
9041,4.6042,31.0,5.539823008849559,0.995575221238938,714.0,3.15929203539823,33.84,-117.98,2.207
9042,3.1603,52.0,4.429193899782135,1.0588235294117647,787.0,1.7145969498910676,37.8,-122.23,2.695
9043,4.2429,3.0,7.3166571915861285,1.3160886867538375,5820.0,3.3086981239340534,34.04,-117.46,1.473
9044,1.4427,36.0,3.7980769230769234,1.0769230769230769,426.0,2.048076923076924,35.38,-119.01,0.506
9045,1.0633,18.0,3.0725552050473186,1.0,521.0,1.6435331230283912,38.54,-121.73,1.375
9046,1.8185,23.0,4.026785714285714,1.0267857142857142,1322.0,3.9345238095238084,34.97,-120.54,0.978
9047,6.1288,18.0,8.154545454545454,1.2909090909090908,263.0,2.390909090909091,34.23,-118.66,3.5
9048,3.4773,29.0,5.473815461346632,1.0324189526184542,1360.0,3.3915211970074814,34.21,-118.85,2.067
9049,3.6953,13.0,4.388402625820569,1.0240700218818382,2064.0,2.2582056892778994,38.33,-122.71,1.5759999999999998
9050,3.6729,52.0,5.0771428571428565,1.0514285714285714,624.0,1.782857142857143,38.56,-121.49,1.378
9051,1.925,41.0,4.012422360248447,1.0372670807453417,1150.0,3.571428571428572,34.03,-118.2,1.352
9052,5.5289,43.0,5.711340206185567,0.9664948453608248,918.0,2.3659793814432986,32.74,-117.24,2.977
9053,2.8611,17.0,5.83265306122449,1.0816326530612246,692.0,2.8244897959183675,40.42,-122.25,0.987
9054,4.3646,9.0,7.129436325678498,1.173277661795407,1208.0,2.521920668058455,39.25,-121.18,1.859
9055,3.125,6.0,7.8,1.1,27.0,2.7,33.89,-117.03,1.875
9056,5.7833,26.0,6.19811320754717,0.9471698113207548,1443.0,2.7226415094339624,37.31,-121.99,3.3960000000000004
9057,5.4834,22.0,6.622324159021408,0.9740061162079512,1952.0,2.984709480122324,32.81,-116.91,2.32
9058,2.9844,32.0,5.322033898305085,0.8983050847457628,682.0,2.889830508474576,37.48,-120.96,1.359
9059,1.0208,38.0,3.345890410958904,1.0102739726027397,1073.0,3.6746575342465753,33.96,-118.27,0.8640000000000001
9060,1.8238,14.0,4.606635071090047,1.0545023696682465,1830.0,2.1682464454976302,38.95,-121.11,1.586
9061,1.3712,37.0,6.698863636363638,1.6022727272727273,354.0,2.011363636363636,38.48,-123.01,1.183
9062,5.901,18.0,6.466520307354555,1.0098792535675083,2882.0,3.163556531284303,34.33,-118.43,2.356
9063,1.725,52.0,3.765151515151515,0.9772727272727272,623.0,2.359848484848485,37.74,-121.43,1.115
9064,2.6818,41.0,4.680851063829787,1.127659574468085,389.0,4.1382978723404245,36.86,-121.42,2.25
9065,4.4821,15.0,6.908108108108107,1.1729729729729728,653.0,3.5297297297297296,32.76,-115.56,1.403
9066,4.1488,37.0,5.616901408450704,0.9774647887323944,782.0,2.2028169014084518,38.61,-121.4,1.364
9067,2.5727,27.0,4.787234042553191,1.0599613152804641,1703.0,3.2940038684719535,38.25,-121.3,0.861
9068,2.1722,12.0,4.907335907335908,1.0965250965250966,2823.0,1.8166023166023169,33.76,-116.99,0.6940000000000001
9069,4.2937,35.0,6.0921787709497215,1.0363128491620113,1249.0,3.488826815642458,33.86,-117.96,1.832
9070,2.6673,25.0,3.192039800995025,1.1054726368159205,2843.0,2.828855721393035,34.13,-118.26,2.181
9071,1.5394,40.0,3.4811133200795226,1.0178926441351888,1939.0,3.854870775347913,33.74,-118.28,2.0
9072,5.635,27.0,6.802721088435375,1.054421768707483,880.0,2.993197278911565,33.77,-118.03,2.189
9073,1.6991,17.0,6.3740648379052365,1.4638403990024935,1005.0,2.5062344139650867,34.89,-114.65,0.691
9074,3.631,32.0,9.179775280898877,2.3146067415730336,224.0,2.5168539325842696,41.15,-122.68,0.904
9075,5.2015,6.0,5.69647847959754,1.0519843487982112,4377.0,2.4466182224706543,38.0,-122.09,2.042
9076,4.75,20.0,6.1,1.0369565217391303,1369.0,2.9760869565217387,38.47,-122.66,1.905
9077,2.0571,24.0,3.5036086607858863,1.0850040096230955,3123.0,2.504410585404972,32.61,-117.06,1.523
9078,2.7375,36.0,4.870036101083032,1.124548736462094,1544.0,2.787003610108304,34.2,-118.44,2.349
9079,3.5085,27.0,5.446153846153847,1.0853146853146851,1832.0,2.5622377622377623,38.48,-122.87,1.878
9080,2.5927,33.0,4.595419847328245,1.1297709923664123,1161.0,2.954198473282444,34.04,-118.33,1.615
9081,1.625,34.0,2.9776119402985075,1.0522388059701493,482.0,3.5970149253731343,34.1,-118.31,0.675
9082,2.3942,42.0,4.329787234042553,1.1861702127659577,511.0,2.7180851063829787,34.01,-118.29,1.232
9083,3.0089,44.0,4.738255033557047,1.1812080536912752,399.0,2.6778523489932886,34.27,-119.28,1.6669999999999998
9084,5.6447,36.0,5.3261455525606465,0.9730458221024259,1348.0,3.6334231805929917,37.39,-122.01,2.526
9085,2.2847,26.0,6.001420454545454,1.2585227272727273,1795.0,2.549715909090909,35.28,-120.69,2.47
9086,2.6538,42.0,3.6193771626297577,0.9930795847750864,1218.0,4.2145328719723185,33.94,-118.22,1.4340000000000002
9087,2.9708,27.0,5.494577006507592,1.1236442516268978,1371.0,2.9739696312364425,36.04,-120.14,0.609
9088,3.6389,42.0,3.994296577946768,0.9961977186311788,1212.0,2.3041825095057042,37.34,-121.92,2.392
9089,3.7635,14.0,5.401898734177215,1.268987341772152,1236.0,1.9556962025316456,35.19,-120.81,3.362
9090,5.502999999999999,16.0,6.904876099120703,1.1127098321342923,3706.0,2.9624300559552363,37.0,-121.86,3.518
9091,5.6139,19.0,6.8088235294117645,0.9852941176470588,866.0,3.1838235294117645,37.27,-121.86,2.795
9092,1.8456,32.0,3.4567307692307687,1.2067307692307692,894.0,4.298076923076923,32.71,-117.14,1.031
9093,2.3762,20.0,4.214363438520131,1.1071817192600653,5370.0,2.9216539717083787,33.13,-117.05,0.985
9094,2.0673,37.0,4.083018867924529,1.109433962264151,1146.0,4.324528301886793,32.69,-117.12,0.885
9095,1.4665,16.0,4.340106007067138,1.232332155477032,2518.0,2.224381625441696,33.96,-116.51,0.611
9096,5.3559,26.0,5.741496598639456,0.9546485260770976,1274.0,2.888888888888889,33.74,-118.04,2.358
9097,4.3472,52.0,4.296466973886329,1.0522273425499231,1156.0,1.7757296466973886,37.8,-122.42,5.00001
9098,4.7943,26.0,6.418168709444845,1.0187454938716656,3941.0,2.8413842826243685,32.78,-116.97,2.269
9099,3.5437,27.0,5.158501440922191,1.0259365994236311,1286.0,3.7060518731988483,32.69,-117.04,1.158
9100,2.975,34.0,6.405405405405406,1.0675675675675675,716.0,3.225225225225225,36.64,-119.89,0.9
9101,5.7396,16.0,6.6538461538461515,0.9461538461538459,403.0,3.1,36.97,-121.59,3.087
9102,2.6208,52.0,3.8203389830508483,1.0881355932203391,1237.0,2.0966101694915253,35.27,-120.65,2.271
9103,4.7941,16.0,6.543123543123543,1.06993006993007,1201.0,2.7995337995337994,38.75,-121.18,2.476
9104,1.5288,14.0,5.187285223367698,1.104810996563574,1639.0,2.8161512027491407,34.41,-117.31,1.034
9105,7.3644,16.0,7.025134649910232,1.014362657091562,1752.0,3.1454219030520645,37.54,-122.27,4.197
9106,2.75,13.0,5.275204359673023,1.0463215258855585,1158.0,3.1553133514986382,37.32,-120.5,0.8320000000000001
9107,3.5804,45.0,4.9056,1.0544,1287.0,2.0592,34.14,-118.1,3.244
9108,3.1667,14.0,4.784386617100372,1.0817843866171004,737.0,2.7397769516728623,36.31,-119.78,1.264
9109,3.5586,33.0,5.580882352941177,0.9852941176470588,857.0,3.1507352941176467,32.8,-116.92,1.604
9110,2.127,15.0,3.958745874587459,1.1336633663366336,3087.0,2.547029702970297,33.78,-118.16,1.633
9111,4.6591,20.0,6.758064516129032,1.0806451612903225,551.0,2.9623655913978486,34.65,-118.14,2.472
9112,2.378,34.0,4.259868421052632,0.9917763157894736,1658.0,2.7269736842105257,33.79,-117.84,1.996
9113,5.5875,11.0,5.853300733496332,0.9853300733496332,1393.0,3.4058679706601467,37.26,-121.83,2.593
9114,0.8131,8.0,3.1143430290872613,1.2597793380140418,1086.0,1.0892678034102308,34.05,-118.25,2.75
9115,3.5865,35.0,5.372972972972971,1.0972972972972972,602.0,3.254054054054053,33.89,-118.1,1.78
9116,3.625,31.0,5.443243243243244,0.9783783783783784,563.0,3.0432432432432432,38.7,-121.47,0.913
9117,5.0704,15.0,5.629955947136563,0.9955947136563876,8997.0,3.6031237484981977,34.02,-117.9,2.262
9118,6.1834,25.0,6.2611940298507465,0.9402985074626866,862.0,3.216417910447761,34.29,-118.7,2.298
9119,4.2109,14.0,4.98974358974359,1.1871794871794872,1205.0,3.08974358974359,32.93,-117.14,1.712
9120,5.2773,21.0,6.303262955854128,0.9347408829174664,1832.0,3.5163147792706333,34.23,-119.03,2.508
9121,1.7788,14.0,3.899810964083176,1.056710775047259,934.0,1.7655954631379962,39.76,-121.62,0.858
9122,4.1304,38.0,4.124413145539906,1.0892018779342725,821.0,1.9272300469483568,33.55,-117.8,4.333
9123,6.0743,3.0,6.5772357723577235,1.08130081300813,710.0,2.886178861788618,33.55,-117.69,2.7430000000000003
9124,10.0187,20.0,8.496376811594203,1.1666666666666667,890.0,3.2246376811594204,37.21,-121.95,5.00001
9125,0.8362,17.0,8.471698113207546,2.849056603773585,141.0,2.660377358490566,40.07,-123.41,0.875
9126,2.875,37.0,4.9761194029850735,1.0805970149253732,971.0,2.8985074626865672,35.37,-118.94,0.574
9127,4.9688,15.0,6.18595041322314,1.0041322314049588,730.0,3.0165289256198347,38.68,-121.25,1.356
9128,2.7714,38.0,4.201612903225806,1.1653225806451613,773.0,3.1169354838709675,37.95,-122.36,1.047
9129,6.8219,16.0,6.678832116788322,1.0875912408759123,1429.0,3.4768856447688563,33.69,-117.8,3.255
9130,4.0714,19.0,61.8125,11.0,112.0,2.333333333333333,39.01,-120.06,4.375
9131,2.0959,36.0,5.240384615384615,1.0934065934065933,2945.0,4.045329670329672,32.68,-117.06,1.25
9132,1.4267,37.0,4.291845493562231,1.1201716738197425,1092.0,4.686695278969958,36.96,-120.05,0.523
9133,1.4138,36.0,4.345755693581782,1.0559006211180124,1845.0,3.819875776397516,38.54,-121.47,0.525
9134,3.8687,11.0,4.663424124513619,1.017509727626459,1566.0,3.046692607003891,32.71,-117.06,1.452
9135,4.4531,5.0,5.695652173913044,0.984189723320158,3161.0,3.1235177865612647,33.21,-117.27,1.775
9136,2.2419,16.0,5.653940886699507,1.1133004926108374,1904.0,2.3448275862068964,39.83,-121.58,0.932
9137,1.9844,32.0,4.0,1.0375,991.0,6.19375,37.48,-122.2,2.7
9138,6.6756,52.0,7.403800475059383,1.1116389548693586,1114.0,2.646080760095012,37.44,-122.14,5.00001
9139,1.8214,52.0,5.736486486486488,1.0698198198198199,1417.0,3.1914414414414414,34.01,-118.31,1.232
9140,5.1815,36.0,5.569506726457398,1.1771300448430493,792.0,1.7757847533632287,33.71,-118.14,5.00001
9141,2.3571,36.0,5.069026548672566,1.0672566371681416,1155.0,2.04424778761062,37.99,-120.38,1.134
9142,3.7455,33.0,4.808510638297872,1.1111111111111112,1990.0,4.704491725768323,34.21,-118.37,1.596
9143,2.8608,30.0,3.6413407821229047,1.0525139664804468,2744.0,3.065921787709497,33.91,-118.08,1.656
9144,3.3682,40.0,6.045901639344264,1.1147540983606556,719.0,2.3573770491803283,37.31,-121.89,2.352
9145,5.5461,36.0,6.224137931034483,1.1896551724137931,158.0,2.7241379310344827,37.71,-122.19,2.625
9146,1.6635,37.0,4.9901960784313735,1.0441176470588236,663.0,3.25,36.51,-119.56,0.67
9147,3.2083,44.0,4.569863013698631,1.0410958904109588,1143.0,3.1315068493150684,37.35,-121.89,1.819
9148,1.5085,17.0,4.051601423487544,1.0818505338078293,1607.0,2.8594306049822062,39.13,-121.56,0.6970000000000001
9149,1.8214,10.0,5.838983050847457,1.2711864406779658,845.0,2.3870056497175143,36.76,-119.85,0.8009999999999999
9150,7.9819,26.0,7.571428571428571,0.956043956043956,2381.0,2.907203907203906,37.28,-121.92,3.97
9151,4.337,26.0,5.994263862332696,1.0019120458891009,1385.0,2.6481835564053537,37.37,-118.45,1.3969999999999998
9152,2.2321,34.0,4.9196290571870165,1.1406491499227205,1820.0,2.812982998454405,33.93,-116.9,0.718
9153,2.6607,22.0,6.508021390374331,1.1978609625668448,537.0,2.8716577540106947,39.34,-121.67,0.846
9154,5.3307,25.0,5.12037037037037,0.9583333333333334,888.0,4.111111111111111,33.84,-118.23,2.07
9155,2.0133,35.0,3.0200803212851404,0.9578313253012049,2059.0,4.134538152610442,34.07,-118.22,1.4580000000000002
9156,1.9621,27.0,4.079002079002079,1.1309771309771308,1492.0,3.101871101871102,33.85,-117.93,1.181
9157,4.4477,4.0,5.752631578947367,1.0252631578947369,2844.0,2.993684210526316,33.17,-117.06,1.7480000000000002
9158,6.207000000000002,43.0,6.1884057971014474,1.0144927536231885,768.0,2.782608695652174,34.18,-118.23,4.574
9159,8.3924,37.0,7.2155172413793105,1.0172413793103448,945.0,2.7155172413793105,37.37,-122.1,5.00001
9160,3.7422,16.0,5.042124542124542,1.0549450549450552,857.0,1.5695970695970696,33.61,-117.74,2.298
9161,1.0539,30.0,2.9343220338983054,1.097457627118644,1730.0,3.6652542372881363,34.01,-118.29,1.425
9162,4.5022,2.0,4.529356943150047,1.1118359739049395,2332.0,2.173345759552656,33.65,-117.59,1.519
9163,3.1875,31.0,5.46218487394958,1.0728291316526608,870.0,2.4369747899159657,34.17,-118.57,5.00001
9164,5.4819,12.0,5.759345794392522,0.9626168224299064,1226.0,2.864485981308411,33.17,-117.1,1.838
9165,2.8727,25.0,4.365346534653464,1.007920792079208,4579.0,4.533663366336634,34.23,-118.55,2.451
9166,8.7288,6.0,8.715841584158415,1.1029702970297028,3385.0,3.351485148514852,34.23,-118.83,4.258
9167,2.0871,20.0,3.5859154929577466,0.9971830985915492,1548.0,4.3605633802816905,33.64,-116.11,0.847
9168,3.1739,52.0,3.985276073619632,1.0466257668711656,1819.0,2.2319018404907967,33.78,-118.16,2.229
9169,4.775,35.0,5.073558648111332,1.083499005964215,1850.0,3.677932405566601,34.24,-118.4,1.795
9170,2.6976,52.0,4.4335511982570806,1.0522875816993464,904.0,1.9694989106753813,38.58,-121.47,1.093
9171,1.125,18.0,5.4875,1.38125,837.0,2.615625,38.64,-121.44,0.705
9172,7.875,30.0,7.550925925925926,0.9814814814814816,523.0,2.4212962962962963,33.89,-117.91,3.519
9173,3.3214,33.0,4.419811320754717,1.0188679245283019,1216.0,5.735849056603772,34.27,-118.42,1.3130000000000002
9174,3.7875,9.0,2.7264957264957266,1.1367521367521367,426.0,1.8205128205128205,33.65,-117.83,1.875
9175,3.4833,23.0,4.259933774834437,1.1390728476821192,1478.0,2.447019867549669,33.79,-118.14,2.094
9176,2.4827,6.0,4.622371740958789,1.1555929352396972,2502.0,2.1042893187552565,38.36,-122.69,1.775
9177,5.5951,44.0,6.618374558303888,1.010600706713781,635.0,2.243816254416961,34.04,-118.39,4.613
9178,3.7958,17.0,5.777158774373258,1.064066852367688,1035.0,2.883008356545961,34.75,-120.18,4.0
9179,1.1638,35.0,4.558011049723757,0.988950276243094,670.0,3.701657458563537,35.37,-118.98,0.579
9180,2.3641,30.0,3.9642058165548097,1.1185682326621924,1389.0,3.1073825503355703,32.74,-117.1,0.941
9181,5.1435,22.0,6.855882352941176,1.0558823529411765,1086.0,3.1941176470588237,37.99,-121.81,1.508
9182,2.6299,35.0,4.042402826855124,1.0901060070671378,2222.0,3.9257950530035335,34.22,-118.46,1.707
9183,4.087,26.0,5.651376146788992,1.036697247706422,1952.0,5.969418960244648,37.34,-121.83,1.825
9184,3.1853,16.0,4.636363636363637,1.0397387044093631,4508.0,2.454001088731628,38.27,-122.04,1.296
9185,8.9063,5.0,8.944642857142858,1.1008928571428571,4253.0,3.7973214285714287,34.24,-118.94,5.00001
9186,3.2757,24.0,4.708226221079691,1.06426735218509,2718.0,3.493573264781491,34.35,-119.08,1.86
9187,3.2589,42.0,4.215116279069767,1.063953488372093,493.0,2.8662790697674416,33.88,-118.34,2.333
9188,5.6428,43.0,4.980582524271845,0.9514563106796116,266.0,2.5825242718446604,34.01,-118.46,3.431
9189,5.5137,15.0,4.90443686006826,1.0102389078498293,1382.0,2.358361774744027,33.63,-117.73,1.618
9190,4.1807,6.0,5.397260273972603,1.05,3760.0,2.5753424657534247,33.17,-117.3,1.826
9191,4.125,38.0,4.7734375,1.1015625,756.0,2.953125,33.9,-118.12,1.739
9192,3.5403,18.0,5.378818737270875,1.057705363204345,3789.0,2.5723014256619146,38.68,-121.35,0.986
9193,4.5625,25.0,5.628205128205129,0.9647435897435898,722.0,2.3141025641025643,32.82,-117.18,1.6230000000000002
9194,4.174,42.0,6.595317725752508,1.234113712374582,1374.0,2.297658862876254,36.57,-121.92,3.944
9195,7.7499,11.0,7.949675324675325,1.0324675324675323,1931.0,3.13474025974026,38.73,-121.2,3.3480000000000003
9196,0.536,4.0,14.0,3.333333333333333,9.0,3.0,34.14,-116.76,0.425
9197,3.2937,25.0,4.746153846153846,1.0717948717948718,1678.0,4.3025641025641015,36.77,-121.75,1.3530000000000002
9198,4.5938,39.0,6.205882352941178,0.9411764705882352,635.0,2.334558823529412,32.73,-117.25,3.674
9199,4.0987,35.0,4.434782608695652,0.967391304347826,887.0,3.213768115942029,34.09,-118.07,2.024
9200,6.5704,26.0,6.239221140472879,0.9860917941585536,1873.0,2.6050069541029206,33.76,-118.31,4.147
9201,1.7652,52.0,3.5345211581291767,0.9888641425389756,878.0,1.955456570155902,37.86,-122.25,3.3680000000000003
9202,3.0147,17.0,4.3626168224299064,1.0037383177570094,1662.0,3.1065420560747663,33.87,-117.99,2.17
9203,5.2128,49.0,5.781021897810218,0.9927007299270072,331.0,2.4160583941605838,36.97,-122.04,2.386
9204,2.963,25.0,5.32013201320132,1.033003300330033,837.0,2.7623762376237617,39.77,-121.61,0.895
9205,4.2308,19.0,5.636363636363638,1.0526315789473684,1291.0,3.0885167464114827,33.75,-118.3,4.1610000000000005
9206,1.9564,39.0,3.945619335347432,1.042296072507553,1332.0,4.02416918429003,33.98,-118.28,0.922
9207,3.7708,42.0,5.14873417721519,1.0632911392405062,848.0,2.6835443037974684,37.95,-122.33,1.446
9208,4.2875,17.0,5.235514018691589,1.2130841121495326,1473.0,2.753271028037384,33.72,-117.99,1.348
9209,6.9584,16.0,6.310714285714287,0.9571428571428572,1061.0,3.789285714285714,37.4,-121.87,3.516
9210,3.8958,20.0,5.940625,0.978125,1258.0,3.93125,37.51,-120.84,1.268
9211,3.0380000000000003,33.0,5.504249291784703,1.246458923512748,1526.0,4.3229461756373935,34.14,-117.95,1.375
9212,3.1908,16.0,4.386792452830188,0.981132075471698,1386.0,2.179245283018868,38.54,-121.72,1.943
9213,2.4167,20.0,4.808917197452229,0.9363057324840764,457.0,2.9108280254777066,39.0,-121.44,0.67
9214,2.8710000000000004,31.0,3.552677029360966,1.0379965457685665,2397.0,4.1398963730569935,34.22,-118.46,1.844
9215,2.2982,45.0,5.5,1.06,1980.0,3.6,32.74,-117.21,0.875
9216,5.9333,17.0,6.917748917748918,0.9610389610389608,1581.0,3.4220779220779223,33.95,-117.55,2.294
9217,5.0599,35.0,5.271428571428571,0.9857142857142858,641.0,3.052380952380952,33.83,-117.95,2.167
9218,6.1576,12.0,6.8326180257510725,1.03862660944206,969.0,4.1587982832618025,38.0,-122.27,2.487
9219,2.3333,25.0,5.84516129032258,1.0838709677419356,1257.0,2.7032258064516133,36.8,-119.75,0.906
9220,3.0217,26.0,4.146341463414634,0.9420731707317072,869.0,2.649390243902439,32.58,-117.12,1.3159999999999998
9221,4.0982,36.0,5.880769230769231,1.023076923076923,683.0,2.626923076923077,32.79,-117.09,1.712
9222,3.3043,35.0,4.43811394891945,0.9921414538310412,1561.0,3.0667976424361494,34.14,-117.9,1.555
9223,3.1875,33.0,5.2844827586206895,1.0603448275862069,343.0,2.9568965517241383,37.5,-121.04,1.2919999999999998
9224,3.4904,25.0,5.043478260869565,1.059782608695652,413.0,2.244565217391304,38.51,-122.47,1.969
9225,3.75,23.0,5.3968804159445405,1.0571923743500866,2045.0,3.5441941074523395,33.79,-117.81,2.119
9226,3.4187,17.0,10.053140096618355,2.3357487922705316,889.0,2.1473429951690823,39.01,-122.75,2.005
9227,1.625,52.0,2.7777777777777777,0.5555555555555556,14.0,1.5555555555555556,32.66,-117.11,1.188
9228,3.0526,28.0,8.13076923076923,1.915384615384616,288.0,2.2153846153846155,36.16,-121.39,1.469
9229,3.6042,21.0,5.619883040935672,1.0058479532163742,1051.0,3.073099415204678,38.33,-122.31,1.833
9230,2.7969,38.0,4.626707132018209,1.078907435508346,2167.0,3.2883156297420335,37.79,-122.22,1.4169999999999998
9231,2.575,34.0,5.493265993265994,1.0168350168350169,1290.0,2.171717171717172,39.74,-121.83,1.3030000000000002
9232,3.6988,28.0,4.2131747483989015,1.0869167429094235,2558.0,2.3403476669716383,33.87,-118.34,2.6660000000000004
9233,3.2093,32.0,4.78840579710145,1.0347826086956522,2032.0,2.944927536231884,33.98,-118.07,1.6780000000000002
9234,5.5198,14.0,6.559751037344397,1.0311203319502074,7363.0,3.055186721991701,34.14,-117.61,2.456
9235,5.1677,18.0,4.1448109412711185,1.0981496379726468,2286.0,1.839098954143202,33.86,-118.4,3.808
9236,2.3725,30.0,4.803059273422561,1.1414913957934991,1390.0,2.6577437858508604,34.12,-117.22,0.772
9237,3.2614,19.0,5.767213114754099,1.0786885245901638,2091.0,3.4278688524590164,33.36,-117.1,1.6880000000000002
9238,2.4038,41.0,4.495798319327732,1.0336134453781514,317.0,2.663865546218488,37.85,-122.28,1.075
9239,3.212,33.0,5.684073107049607,1.0548302872062665,891.0,2.3263707571801566,38.0,-120.39,1.052
9240,7.7589,8.0,6.376899696048633,1.0395136778115501,908.0,2.7598784194528885,33.67,-117.81,3.429
9241,4.0219,35.0,4.204460966542751,1.0148698884758365,1007.0,3.7434944237918217,33.84,-118.22,1.683
9242,3.6417,16.0,5.760820045558088,1.099088838268793,3388.0,3.85876993166287,34.13,-117.45,1.19
9243,5.3473,41.0,6.0891719745222925,0.9808917197452228,896.0,2.853503184713377,34.23,-118.24,3.527
9244,3.2652,12.0,4.399359560841719,1.0274473924977128,12153.0,2.779734675205856,36.72,-121.68,1.528
9245,2.1205,36.0,4.833333333333333,1.0352564102564104,1283.0,4.112179487179486,36.45,-119.23,0.6
9246,6.9483,18.0,7.1673640167364026,1.0209205020920502,690.0,2.8870292887029287,34.3,-119.23,4.043
9247,7.3343,37.0,7.0975,0.975,1006.0,2.515,38.58,-121.37,2.804
9248,3.775,9.0,6.103626943005183,1.2150259067357514,1556.0,4.0310880829015545,34.43,-118.66,1.55
9249,4.4625,32.0,5.3743409490333915,0.9876977152899824,1475.0,2.5922671353251316,33.67,-117.91,2.535
9250,3.8618,41.0,6.345724907063197,1.0260223048327135,660.0,2.4535315985130106,33.97,-117.4,1.348
9251,3.5313,46.0,4.7370242214532885,0.9826989619377162,766.0,2.6505190311418687,37.72,-122.17,1.597
9252,2.5917,43.0,4.548821548821548,0.9326599326599326,1011.0,3.404040404040404,38.41,-122.78,1.44
9253,5.8972,35.0,5.6635514018691575,1.0996884735202492,853.0,2.6573208722741435,33.83,-118.34,3.509
9254,5.2319,23.0,5.950173812282735,1.0556199304750868,2351.0,2.724217844727694,37.37,-122.04,4.301
9255,4.7241,46.0,5.375757575757576,0.9545454545454546,753.0,2.2818181818181817,34.17,-118.1,2.7960000000000003
9256,12.3767,27.0,7.737037037037037,1.1222222222222222,654.0,2.4222222222222216,34.12,-118.42,5.00001
9257,2.4028,17.0,31.777777777777786,9.703703703703702,47.0,1.7407407407407407,40.06,-121.54,0.675
9258,5.5842,15.0,7.112820512820513,1.2102564102564102,638.0,3.271794871794872,36.82,-119.85,0.889
9259,12.542,10.0,9.873315363881401,1.1024258760107817,1179.0,3.1778975741239885,34.21,-118.69,5.00001
9260,2.6023,22.0,4.741333333333333,1.088,875.0,2.333333333333333,38.61,-121.34,1.422
9261,4.4453,22.0,5.548306148055207,1.0702634880803008,4404.0,2.7628607277289836,33.72,-118.02,2.678
9262,4.5833,36.0,5.627450980392156,1.0374331550802138,1842.0,3.2834224598930484,33.77,-117.93,1.907
9263,4.8173,25.0,6.160493827160495,1.0814814814814817,1071.0,2.6444444444444444,34.04,-117.12,1.466
9264,2.6324,35.0,4.173745173745174,1.027027027027027,691.0,2.667953667953668,32.79,-116.96,1.337
9265,1.4889,19.0,4.48074369189907,1.0730411686586985,1412.0,1.8751660026560424,38.55,-121.45,0.7759999999999999
9266,3.125,15.0,6.023376623376622,1.0805194805194804,1047.0,2.7194805194805194,39.26,-121.45,1.156
9267,4.8359,18.0,6.557591623036648,0.9842931937172776,1162.0,3.0418848167539267,34.87,-120.42,1.957
9268,3.6467,21.0,4.64200477326969,1.026252983293556,1335.0,3.186157517899761,32.61,-117.09,1.13
9269,3.4032,37.0,4.172839506172839,1.0555555555555556,691.0,2.132716049382716,37.68,-122.1,1.969
9270,1.06,31.0,3.5792682926829267,1.0975609756097562,1161.0,3.539634146341464,34.54,-117.3,0.565
